Date,Repository,URL,Stars,Tags,Description
2022-12-21,text-generation-webui,https://github.com/oobabooga/text-generation-webui,22616,"🔠 🔨 ""Python""","A Gradio web UI for Large Language Models. Supports transformers, GPTQ, llama.cpp (ggml/gguf), Llama models."
2022-12-20,Auto-Photoshop-StableDiffusion-Plugin,https://github.com/AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,5013,🖼️ 🔌,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using Automatic1111-sd-webui as a backend. 
2022-12-20,self-instruct,https://github.com/yizhongw/self-instruct,3002,🔠 ⛽,Aligning pretrained language models with instruction data generated by themselves.
2022-12-16,Prompt-Engineering-Guide,https://github.com/dair-ai/Prompt-Engineering-Guide,35238,🔠 📝,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
2022-12-15,MochiDiffusion,https://github.com/godly-devotion/MochiDiffusion,6307,"🖼️ 🔨 ""Swift""",Run Stable Diffusion on Mac natively
2022-12-13,Open-Assistant,https://github.com/LAION-AI/Open-Assistant,35005,"🔠 🔨 ""Python""","OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
2022-12-12,awesome-chatgpt-prompts-zh,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,43213,🔠 📝,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
2022-12-12,Promptify,https://github.com/promptslab/Promptify,2483,"🔠 🔨 ""Jupyter""","Prompt Engineering \| Prompt Versioning \| Use GPT or other prompt based models to get structured output. Join our discord for Prompt-Engineering, LLMs and other latest research"
2022-12-11,Awesome-ChatGPT-prompts-ZH_CN,https://github.com/L1Xu4n/Awesome-ChatGPT-prompts-ZH_CN,2093,🔠 🔨,如何将ChatGPT调教成一只猫娘
2022-12-10,bloop,https://github.com/BloopAI/bloop,7734,"🔠 🔨 ""Rust""",bloop is a fast code search engine written in Rust.
2022-12-10,ChatGPT.nvim,https://github.com/jackMort/ChatGPT.nvim,2474,"🔠 🔨 ""Lua""",ChatGPT Neovim Plugin: Effortless Natural Language Generation with OpenAI's ChatGPT API
2022-12-09,PaLM-rlhf-pytorch,https://github.com/lucidrains/PaLM-rlhf-pytorch,7250,🔠 3️⃣,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM
2022-12-09,whisperX,https://github.com/m-bain/whisperX,4827,"🎵 🔨 ""Python""",WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization)
2022-12-09,gpt-ai-assistant,https://github.com/memochou1993/gpt-ai-assistant,6129,"🔠 🔨 ""JavaScript""",OpenAI + LINE + Vercel = GPT AI Assistant
2022-12-09,chatgpt-android,https://github.com/skydoves/chatgpt-android,3222,"🔠 🔨 ""Kotlin""",📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.
2022-12-08,whatsapp-chatgpt,https://github.com/askrella/whatsapp-chatgpt,2863,"🔠 🔨 ""TypeScript""",ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:
2022-12-08,lora,https://github.com/cloneofsimo/lora,5625,🖼️ 2️⃣,Using Low-rank adaptation to quickly fine-tune diffusion models.
2022-12-07,chatgpt-java,https://github.com/PlexPt/chatgpt-java,2921,"🔠 🔨 ""Java""",ChatGPT Java SDK。支持 GPT3.5、 GPT4 API。开箱即用。
2022-12-07,QChatGPT,https://github.com/RockChinQ/QChatGPT,2840,"🔠 🔨 ""Python""",😎高稳定性、🐒低耦合、🧩支持插件的 ChatGPT QQ 机器人🤖 \| 支持 ChatGPT 实时联网搜索 \| 支持 Claude、Google Bard、gpt4free
2022-12-07,aiac,https://github.com/gofireflyio/aiac,2826,"🔠 🔨 ""Go""",Artificial Intelligence Infrastructure-as-Code Generator.
2022-12-07,ChatGPT,https://github.com/lencx/ChatGPT,40661,"🔠 🔨 ""Rust""","🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
2022-12-07,adrenaline,https://github.com/shobrook/adrenaline,3350,"🔠 🔨 ""JavaScript""",Talk to your codebase
2022-12-06,wechat-chatgpt,https://github.com/fuergaosi233/wechat-chatgpt,12618,"🔠 🔨 ""TypeScript""",Use ChatGPT On Wechat via wechaty
2022-12-06,vscode-chatgpt,https://github.com/gencay/vscode-chatgpt,3362,"🔠 🔨 ""TypeScript""",An unofficial Visual Studio Code - OpenAI ChatGPT integration
2022-12-06,point-e,https://github.com/openai/point-e,5785,🖼️ 🚌 🧊,Point cloud diffusion for 3D model synthesis
2022-12-05,ChatGPT-wechat-bot,https://github.com/AutumnWhj/ChatGPT-wechat-bot,4221,"🔠 🔨 ""TypeScript""",ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot
2022-12-05,awesome-chatgpt-prompts,https://github.com/f/awesome-chatgpt-prompts,87639,🔠 📝,This repo includes ChatGPT prompt curation to use ChatGPT better.
2022-12-05,CopilotForXcode,https://github.com/intitni/CopilotForXcode,5081,"🔠 🔨 ""Swift""","The missing GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension"
2022-12-05,chatgpt_telegram_bot,https://github.com/karfly/chatgpt_telegram_bot,3934,"🔠 🔨 ""Python""",
2022-12-05,chatgpt-mirai-qq-bot,https://github.com/lss233/chatgpt-mirai-qq-bot,8906,"🔠 🔨 ""Python""",🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、讯飞星火、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 \| 支持 QQ、Telegram、Discord、微信 等平台
2022-12-05,PyChatGPT,https://github.com/rawandahmad698/PyChatGPT,4166,"🔠 🔨 ""Python""","⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more."
2022-12-05,photoshot,https://github.com/shinework/photoshot,2347,"🖼️ 🔨 ""TypeScript""",An open-source AI avatar generator web app - https://photoshot.app
2022-12-04,Gepetto,https://github.com/JusticeRage/Gepetto,2314,"🔠 🔨 ""Python""",IDA plugin which queries OpenAI's gpt-3.5-turbo language model to speed up reverse-engineering
2022-12-04,chatGPT-discord-bot,https://github.com/Zero6992/chatGPT-discord-bot,2357,"🔠 🔨 ""Python""",Integrate ChatGPT into your own discord bot
2022-12-04,chatgpt-chrome-extension,https://github.com/gragland/chatgpt-chrome-extension,2698,"🔠 🔨 ""JavaScript""",A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.
2022-12-04,chatgpt-telegram,https://github.com/m1guelpf/chatgpt-telegram,3807,"🔠 🔨 ""Go""","Run your own GPTChat Telegram bot, with a single command!"
2022-12-04,chatgpt-google-extension,https://github.com/wong2/chatgpt-google-extension,13262,"🔠 🔨 ""TypeScript""",This project is deprecated. Check my new project ChatHub:
2022-12-03,ChatGPT,https://github.com/acheong08/ChatGPT,27202,"🔠 🔨 ""Python""",Reverse engineered ChatGPT API
2022-12-03,chatgpt-advanced,https://github.com/interstellard/chatgpt-advanced,5911,"🔠 🔨 ""TypeScript""",WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.
2022-12-03,llm-workflow-engine,https://github.com/llm-workflow-engine/llm-workflow-engine,3457,"🔠 🔨 ""Python""",Power CLI and Workflow manager for LLMs (core package)
2022-12-03,chatgpt-vscode,https://github.com/mpociot/chatgpt-vscode,4828,"🔠 🔨 ""TypeScript""",A VSCode extension that allows you to use ChatGPT
2022-12-03,chatgpt-api,https://github.com/transitive-bullshit/chatgpt-api,14925,"🔠 🔨 ""TypeScript""",Node.js client for the official ChatGPT API. 🔥
2022-12-02,whatsapp-gpt,https://github.com/danielgross/whatsapp-gpt,3008,"🔠 🔨 ""Go""",
2022-12-01,chatgpt-mac,https://github.com/vincelwt/chatgpt-mac,5690,"🔠 🔨 ""JavaScript""","ChatGPT for Mac, living in your menubar."
2022-11-25,peft,https://github.com/huggingface/peft,9310,🔠 2️⃣,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
2022-11-25,riffusion,https://github.com/riffusion/riffusion,2473,"🖼️ 🎵 🔨 ""Python""",Stable diffusion for real-time music generation
2022-11-23,SadTalker,https://github.com/OpenTalker/SadTalker,6339,🖼️ 🎵 🎥 🚌 2️⃣,[CVPR 2023] SadTalker：Learning Realistic 3D Motion Coefficients for Stylized Audio-Driven Single Image Talking Face Animation
2022-11-23,stablediffusion,https://github.com/Stability-AI/stablediffusion,29381,🖼️ ⛽ 🚌,High-Resolution Image Synthesis with Latent Diffusion Models
2022-11-20,riffusion-app,https://github.com/riffusion/riffusion-app,2423,"🖼️ 🎵 🔨 ""TypeScript""",Stable diffusion for real-time music generation (web app)
2022-11-16,ml-stable-diffusion,https://github.com/apple/ml-stable-diffusion,14345,🖼️ 💡,Stable Diffusion with Core ML on Apple Silicon
2022-11-10,guidance,https://github.com/guidance-ai/guidance,12721,"🔠 🔨 ""Jupyter""",A guidance language for controlling large language models.
2022-11-02,llama_index,https://github.com/jerryjliu/llama_index,20765,"🔠 🔨 ""Python""",LlamaIndex (GPT Index) is a data framework for your LLM applications
2022-10-30,kohya_ss,https://github.com/bmaltais/kohya_ss,5492,"🖼️ 🔨 ""Python""",This repository provides a Windows-focused Gradio GUI for Kohya's Stable Diffusion trainers. The GUI allows you to set the training parameters and generate and run the required CLI commands to train the model.
2022-10-28,autocut,https://github.com/mli/autocut,5314,"🎥 🔨 ""Python""",用文本编辑器剪视频
2022-10-25,Learn_Prompting,https://github.com/trigaten/Learn_Prompting,3599,🔠 📝,
2022-10-22,diff-svc,https://github.com/prophesier/diff-svc,2395,🎵 🚌 2️⃣,Singing Voice Conversion via diffusion model
2022-10-20,open_flamingo,https://github.com/mlfoundations/open_flamingo,2813,🔠 🖼️ 🎥 ⛽ 🚌 2️⃣,An open-source framework for training large multimodal models.
2022-10-18,stable-diffusion,https://github.com/runwayml/stable-diffusion,2939,🖼️ 🚌,Latent Text-to-Image Diffusion
2022-10-17,Mubert-Text-to-Music,https://github.com/MubertAI/Mubert-Text-to-Music,2666,🔠 🎵 🎥 📝,A simple notebook demonstrating prompt-based music generation via Mubert API
2022-10-17,langchain,https://github.com/langchain-ai/langchain,60535,"🔠 🔨 ""Python""",⚡ Building applications with LLMs through composability ⚡
2022-10-14,Kandinsky-2,https://github.com/ai-forever/Kandinsky-2,2356,"🖼️ 🔨 ""Jupyter""",Kandinsky 2 — multilingual text2image latent diffusion model
2022-10-14,sd-webui-deforum,https://github.com/deforum-art/sd-webui-deforum,2043,🖼️ 🔌,Deforum extension for AUTOMATIC1111's Stable Diffusion webui
2022-10-13,diffusion-models-class,https://github.com/huggingface/diffusion-models-class,2555,🖼️ 📝,Materials for the Hugging Face Diffusion Models Course
2022-10-11,civitai,https://github.com/civitai/civitai,4481,🖼️ 🔌,"A repository of models, textual inversions, and more"
2022-10-10,stable-diffusion-webui-chinese,https://github.com/VinsonLaro/stable-diffusion-webui-chinese,2028,🖼️ 🔌,stable-diffusion-webui 的汉化扩展
2022-10-08,awesome-ai-painting,https://github.com/hua1995116/awesome-ai-painting,9395,🖼️ 📝,AI绘画资料合集（包含国内外可使用平台、使用教程、参数教程、部署教程、业界新闻等等） stable diffusion tutorial、disco diffusion tutorial、 AI Platform
2022-10-08,text-generation-inference,https://github.com/huggingface/text-generation-inference,4719,🔠 ✂️ 💡,Large Language Model Text Generation Inference
2022-10-06,stable-dreamfusion,https://github.com/ashawkey/stable-dreamfusion,6665,🖼️ 🚌 🧊,Text-to-3D & Image-to-3D & Mesh Exportation with NeRF + Diffusion.
2022-10-05,stable-diffusion-webui-colab,https://github.com/camenduru/stable-diffusion-webui-colab,13534,"🖼️ 🔨 ""Jupyter""",stable diffusion webui colab
2022-10-03,trlx,https://github.com/CarperAI/trlx,3834,🔠 3️⃣,A repo for distributed training of language models with Reinforcement Learning via Human Feedback (RLHF)
2022-10-03,prompt-to-prompt,https://github.com/google/prompt-to-prompt,2319,"🖼️ 🔨 ""Jupyter""",Null-text inversion enables intuitive text-based editing of real images with the Stable Diffusion model.
2022-09-29,motion-diffusion-model,https://github.com/GuyTevet/motion-diffusion-model,2374,🎥 ⛽ 🚌 2️⃣,"The official PyTorch implementation of the paper ""Human Motion Diffusion Model"""
2022-09-25,whisper.cpp,https://github.com/ggerganov/whisper.cpp,22579,🎵 🚌 ✂️,Port of OpenAI's Whisper model in C/C++
2022-09-25,client,https://github.com/openai-php/client,3142,"🔠 🔨 ""PHP""",⚡️ OpenAI PHP is a supercharged community-maintained PHP API client that allows you to interact with OpenAI API.
2022-09-24,buzz,https://github.com/chidiwilliams/buzz,7208,"🔠 🎵 🔨 ""Python""",Buzz transcribes and translates audio offline on your personal computer. Powered by OpenAI's Whisper.
2022-09-21,fast-stable-diffusion,https://github.com/TheLastBen/fast-stable-diffusion,6508,"🖼️ 🔨 ""Python""",fast-stable-diffusion + DreamBooth
2022-09-18,ggml,https://github.com/ggerganov/ggml,6632,🔠 💡,Tensor library for machine learning
2022-09-17,Dreambooth-Stable-Diffusion,https://github.com/JoePenna/Dreambooth-Stable-Diffusion,3030,"🖼️ 🔨 ""Jupyter""","Implementation of Dreambooth (https://arxiv.org/abs/2208.12242) by way of Textual Inversion (https://arxiv.org/abs/2208.01618) for Stable Diffusion (https://arxiv.org/abs/2112.10752). Tweaks focused on training faces, objects, and styles."
2022-09-17,CodeGeeX,https://github.com/THUDM/CodeGeeX,6822,🔠 🚕,CodeGeeX: An Open Multilingual Code Generation Model (KDD 2023)
2022-09-16,whisper,https://github.com/openai/whisper,43939,🔠 🎵 🚌,Robust Speech Recognition via Large-Scale Weak Supervision
2022-09-13,carefree-creator,https://github.com/carefree0910/carefree-creator,2055,"🖼️ 🔨 ""Jupyter""",AI magics meet Infinite draw board.
2022-09-12,Diffusion-Models-Papers-Survey-Taxonomy,https://github.com/YangLing0818/Diffusion-Models-Papers-Survey-Taxonomy,2004,🖼️ 📝,"Diffusion model papers, survey, and taxonomy"
2022-09-12,imaginAIry,https://github.com/brycedrennan/imaginAIry,7297,"🖼️ 🔨 ""Python""",AI imagined images. Pythonic generation of images.
2022-09-09,VToonify,https://github.com/williamyang1991/VToonify,3283,🎥 🚌 2️⃣,[SIGGRAPH Asia 2022] VToonify: Controllable High-Resolution Portrait Video Style Transfer
2022-09-08,dream-textures,https://github.com/carson-katri/dream-textures,7005,"🖼️ 🔨 ""Python""",Stable Diffusion built-in to Blender
2022-09-06,Dreambooth-Stable-Diffusion,https://github.com/XavierXiao/Dreambooth-Stable-Diffusion,6953,🖼️ 2️⃣,Implementation of Dreambooth (https://arxiv.org/abs/2208.12242) with Stable Diffusion
2022-09-06,diffusionbee-stable-diffusion-ui,https://github.com/divamgupta/diffusionbee-stable-diffusion-ui,10802,"🖼️ 🔨 ""JavaScript""",Diffusion Bee is the easiest way to run Stable Diffusion locally on your M1 Mac. Comes with a one-click installer. No dependencies or technical knowledge needed.
2022-09-06,stable-diffusion-videos,https://github.com/nateraw/stable-diffusion-videos,3500,"🎥 🔨 ""Python""",Create 🔥 videos with Stable Diffusion by exploring the latent space and morphing between text prompts
2022-09-04,ai-notes,https://github.com/swyxio/ai-notes,3705,🔠 🖼️ 🎵 🎥 📝,"notes for software engineers getting up to speed on new AI developments. Serves as datastore for https://latent.space writing, and product brainstorming, but has cleaned up canonical references under the /Resources folder."
2022-09-02,stablediffusion-infinity,https://github.com/lkwq007/stablediffusion-infinity,3591,"🖼️ 🔨 ""Python""",Outpainting with Stable Diffusion on an infinite canvas
2022-08-27,stable-diffusion-webui-docker,https://github.com/AbdBarho/stable-diffusion-webui-docker,4588,"🖼️ 🔨 ""Dockerfile""",Easy Docker setup for Stable Diffusion with user-friendly UI
2022-08-24,sygil-webui,https://github.com/Sygil-Dev/sygil-webui,7592,"🖼️ 🔨 ""Python""",Stable Diffusion web UI
2022-08-24,LAVIS,https://github.com/salesforce/LAVIS,6505,🔠 🖼️ ⛽ 🚌 1️⃣ 2️⃣,LAVIS - A One-stop Library for Language-Vision Intelligence
2022-08-23,easydiffusion,https://github.com/easydiffusion/easydiffusion,7568,"🖼️ 🔨 ""JavaScript""","Easiest 1-click way to create beautiful artwork on your PC using AI, with no tech knowledge. Provides a browser UI for generating images from text prompts and images. Just enter your text prompt, and see the generated image."
